1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2021,19520GRCCH47PAR,110025398184,WHITFORD CORP,47 PARK AVE,ELVERSON,CHESTER,PA,19520,"","",40.161499,-75.827492,NAD83,WHITFORD WORLDWIDE,NA,PPG INDUSTRIES INC,NO,325,Chemicals,"","","","","","",325510,"","","","","",1321219796570,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,0,NO,NO,NO,R,Pounds,288.000000,576.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,864.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,864.000000,0.000000,0.000000,864.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,934.000000,"",PRODUCTION,2.000000
2021,19030SSFRLMAILS,110038161921,US STEEL FAIRLESS HILLS WORKS,S END PENNSYLVANIA AVE,FAIRLESS HILLS,BUCKS,PA,19030,"","",40.165112,-74.845832,NAD83,US STEEL CORP,029990699,US STEEL CORP,NO,331,Primary Metals,"","","","","","",331221,"","","","","",1321220336198,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.200000,8.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.400000,0.000000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.520000,0.000000,0.000000,0.000000,16.500000,0.000000,0.000000,18.170000,0.000000,25.690000,0.000000,0.000000,0.000000,25.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.860000,26.570000,0.000000,0.000000,8.400000,1.520000,16.650000,0.000000,0.000000,0.000000,25.690000,0.000000,0.000000,52.260000,"",PRODUCTION,0.920000
2021,17313GCHNREASTL,110000584047,GICHNER SYSTEMS GROUP INC,490 E LOCUST ST,DALLASTOWN,YORK,PA,17313,"","",39.903680,-76.628150,NAD83,KRATOS DEFENSE & SECURITY SOLUTIONS INC,884457813,KRATOS DEFENSE & SECURITY SOLUTIONS INC,NO,332,Fabricated Metals,"","","","","","",332311,"","","","","",1321220505224,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,26.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.630000,0.148000,0.000000,0.148000,0.000000,6257.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6257.148000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6257.148000,6283.778000,0.000000,0.000000,26.630000,0.093200,6257.054800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6283.778000,"",PRODUCTION,1.290000
2021,18707DYNMTCREST,110002448584,I2M INC.,755 OAKHILL RD CRESTWOOD INDUSTRIAL PARK,MOUNTAIN TOP,LUZERNE,PA,18707,"","",41.128139,-75.891309,NAD83,NA,"",NA,NO,326,Plastics and Rubber,"","","","","","",326113,"","","","","",1321219879867,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,0,YES,NO,NO,R,Pounds,0.000000,2507.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2507.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120000.000000,0.000000,0.000000,0.000000,0.000000,120000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120000.000000,2507.000000,0.000000,0.000000,2507.000000,0.000000,0.000000,0.000000,0.000000,22188.000000,120000.000000,313071.000000,0.000000,457766.000000,"",PRODUCTION,1.650000
2021,18707CRNLLCREST,110041370771,CORNELL COOKSON,24 ELMWOOD AVE,MOUNTAIN TOP,LUZERNE,PA,18707,"","",41.135105,-75.898181,NAD83,NA,"",GRIFFON CORP,NO,332,Fabricated Metals,"","","","","","",332321,"","","","","",1321219718499,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48360.000000,0.000000,0.000000,0.000000,48360.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48360.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48360.000000,0.000000,0.000000,48360.000000,"",PRODUCTION,1.050000
2021,17604LMXML1480M,110000334200,ARCONIC LANCASTER CORP,1480 MANHEIM PIKE,LANCASTER,LANCASTER,PA,17601,"","",40.063333,-76.320556,NAD83,ARCONIC CORP,001339472,ARCONIC CORP,NO,331,Primary Metals,"","","","","","",331315,"","","","","",1321219834052,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,0,YES,NO,NO,R,Pounds,0.000000,74.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3262.220000,3262.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3262.220000,74.000000,0.000000,0.000000,74.000000,0.000000,0.000000,0.000000,3262.220000,0.000000,0.000000,0.000000,0.000000,3336.220000,"",PRODUCTION,1.280000
2021,15057PTTMTSTATE,110010272800,REAXIS INC,941 ROBINSON HWY,MC DONALD,WASHINGTON,PA,15057,"","",40.385774,-80.266069,NAD83,GICC HOLDINGS INC,NA,GICC HOLDINGS INC,NO,325,Chemicals,"","","","","","",325180,"","","","","",1321219744618,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1434.000000,0.000000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141944.000000,0.000000,143378.000000,"",PRODUCTION,1.110000
2021,17961SHLMT1486A,110000334610,SHALMET CORP,116 PINEDALE IND RD,ORWIGSBURG,SCHUYLKILL,PA,17961,"","",40.635730,-76.059600,NAD83,CARPENTER TECHNOLOGY CORP,002344315,CARPENTER TECHNOLOGY CORP,NO,331,Primary Metals,"","","","","","",331221,"","","","","",1321219958410,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,850608.000000,0.000000,0.000000,0.000000,850608.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,850608.000000,0.100000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,850608.000000,0.000000,0.000000,850608.100000,"",PRODUCTION,1.110000
2021,1633WRRVLL18649,110042272992,ORRVILLE BRONZE & ALUMINUM LLC,18649 BRAKE SHOE RD - PO BOX 458,MEADVILLE,CRAWFORD,PA,16335,"","",41.688750,-80.165270,NAD83,NA,"",NA,NO,331,Primary Metals,"","","","","","",331529,"","","","","",1321219738527,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.400000,0.000000,10079.800000,0.000000,0.000000,0.000000,10079.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10083.200000,13.400000,0.000000,0.000000,10.000000,0.000000,3.400000,0.000000,0.000000,45925.000000,10079.800000,0.000000,0.000000,56018.200000,"",PRODUCTION,0.500000
2021,1634WWBCND32PRG,110041625854,WEBCO INDUSTRIES INC. - RENO DIV,32 PROGRESS DRIVE,RENO,VENANGO,PA,16343,"","",41.414584,-79.759365,NAD83,WEBCO INDUSTRIES INC,038326740,WEBCO INDUSTRIES INC,NO,331,Primary Metals,"","","","","","",331210,"","","","","",1321220454767,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,5.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,5.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.220000,0.000000,0.000000,10.000000,0.000000,3354.780000,3364.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3373.000000,23.220000,0.000000,0.000000,15.000000,3.220000,5.000000,0.000000,0.000000,0.000000,3364.780000,0.000000,0.000000,3388.000000,"",PRODUCTION,0.840000
2021,16101NRTHM710MO,110001214230,NORTH AMERICAN FORGEMASTERS,710 MORAVIA ST,NEW CASTLE,LAWRENCE,PA,16101,"","",40.991199,-80.352676,NAD83,ECF HOLDINGS CO (50%) & SCOT FORGE HOLDINGS INC (50%),NA,NORTH AMERICAN FORGEMASTERS,NO,332,Fabricated Metals,"","","","","","",332111,"","","","","",1321219801913,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,191509.000000,0.000000,0.000000,0.000000,191509.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,191523.000000,14.050000,0.000000,0.000000,0.050000,14.000000,0.000000,0.000000,0.000000,0.000000,191509.000000,0.000000,0.000000,191523.050000,"",PRODUCTION,1.010000
2021,16136BBCCKSR181,110030461612,SWAGELOK PROCESSING CO,7544 RT 18 N,KOPPEL,BEAVER,PA,16136,"","",40.831260,-80.326879,NAD83,SWAGELOK CO,004185906,SWAGELOK CO,NO,331,Primary Metals,"","","","","","",331210,"","","","","",1321219766526,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,325.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000,511.000000,0.000000,0.000000,0.000000,0.000000,4100.000000,4100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4611.000000,511.000000,0.000000,0.000000,0.000000,90.000000,421.000000,0.000000,0.000000,0.000000,4100.000000,0.000000,0.000000,4611.000000,"",PRODUCTION,1.200000
2021,17604LMXML1480M,110000334200,ARCONIC LANCASTER CORP,1480 MANHEIM PIKE,LANCASTER,LANCASTER,PA,17601,"","",40.063333,-76.320556,NAD83,ARCONIC CORP,001339472,ARCONIC CORP,NO,331,Primary Metals,"","","","","","",331315,"","","","","",1321219834049,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,2.000000,160.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000,68193.000000,0.000000,0.000000,0.000000,68193.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68289.000000,258.000000,0.000000,0.000000,162.000000,96.000000,0.000000,0.000000,0.000000,0.000000,68193.000000,0.000000,0.000000,68451.000000,"",PRODUCTION,1.110000
2021,17604LMXML1480M,110000334200,ARCONIC LANCASTER CORP,1480 MANHEIM PIKE,LANCASTER,LANCASTER,PA,17601,"","",40.063333,-76.320556,NAD83,ARCONIC CORP,001339472,ARCONIC CORP,NO,331,Primary Metals,"","","","","","",331315,"","","","","",1321219834076,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,0,YES,NO,NO,R,Pounds,0.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1346.920000,1346.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1346.920000,31.000000,0.000000,0.000000,31.000000,0.000000,0.000000,0.000000,1346.920000,0.000000,0.000000,0.000000,0.000000,1377.920000,"",PRODUCTION,1.450000
2021,15108PTTSB9THRN,110060020338,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,"","",40.525101,-80.175696,NAD83,NA,"",NA,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1321220077263,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,0,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,1.090000
2021,19153CHMSN7825H,110014441611,AKDENIZ CHEMSON ADDITIVES INC,7825 HOLSTEIN AVE,PHILADELPHIA,PHILADELPHIA,PA,19153,"","",39.896920,-75.233380,NAD83,NA,"",NA,NO,325,Chemicals,"","","","","","",325998,"","","","","",1321220513321,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288000,0.000000,0.288000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288000,0.288000,0.000000,0.000000,0.000000,0.000000,0.288000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288000,"",PRODUCTION,1.110000
2021,15650LTRBS2626L,110000330188,LATROBE SPECIALTY METALS,2626 LIGONIER ST,LATROBE,WESTMORELAND,PA,15650,"","",40.302598,-79.372804,NAD83,CARPENTER TECHNOLOGY CORP,002344315,CARPENTER TECHNOLOGY CORP,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1321219882622,Molybdenum trioxide,NO,0001313275,1313-27-5,82800,NO,TRI,NO,2,YES,NO,NO,R,Pounds,47.000000,63.000000,113.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,223.000000,0.000000,0.000000,0.000000,130.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.000000,0.000000,41700.000000,0.000000,0.000000,0.000000,41700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41866.000000,389.000000,0.000000,0.000000,223.000000,0.000000,166.000000,0.000000,0.000000,0.000000,41700.000000,0.000000,0.000000,42089.000000,"",PRODUCTION,1.060000
2021,16115NVRTR118PA,110000496286,EVOQUA WATER TECNOLOGIES DARLINGTON FACILITY,118 PARK RD,DARLINGTON,BEAVER,PA,16115,"","",40.796280,-80.467840,NAD83,EVOQUA WATER TECHNOLOGIES CORP,079427087,EVOQUA WATER TECHNOLOGIES CORP,NO,562,Hazardous Waste,"","","","","","",562211,"","","","","",1321219790627,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,274.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.020000,0.000000,0.000000,274.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,210786.000000,0.000000,211060.020000,"",ACTIVITY,1.000000
2021,16929WRDMFRTE15,110008054522,WARD MANUFACTURING LLC WAR DFLEX DIV,18992 RT 287,LAWRENCEVILLE,TIOGA,PA,16929,"","",41.963585,-77.109161,NAD83,HITACHI METALS AMERICA HOLDINGS INC,070572482,HITACHI METALS AMERICA LTD,NO,331,Primary Metals,"","","","","","",331210,"","","","","",1321219679154,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,194255.000000,0.000000,0.000000,0.000000,194255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,194255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,194255.000000,0.000000,0.000000,194255.000000,"",PRODUCTION,0.870000
2021,17066WNSCRUSROU,110057342362,NOV FIBER GLASS SYSTEMS - CONTAINMENT SOLUTIONS,14489 CROGHAN PIKE,MOUNT UNION,HUNTINGDON,PA,17066,"","",40.364580,-77.864620,NAD83,NATIONAL OILWELL VARCO INC,NA,NATIONAL OILWELL VARCO LP,NO,326,Plastics and Rubber,"","","","","","",326199,"","","","","",1321219448394,Dimethyl phthalate,NO,0000131113,131-11-3,35295,YES,TRI,NO,0,NO,NO,NO,R,Pounds,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,27.200000,312.800000,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2800.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2827.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,312.800000,0.000000,3140.000000,2833.200000,0.000000,0.000000,6.000000,2800.000000,27.200000,0.000000,0.000000,0.000000,0.000000,0.000000,312.800000,3146.000000,"",PRODUCTION,1.000000
2021,15774KYSTNRTE21,110000538525,KEYSTONE POWER PLANT,313 KEYSTONE DR,SHELOCTA,ARMSTRONG,PA,15774,"","",40.660400,-79.341100,NAD83,KEYSTONE-CONEMAUGH PROJECTS LLC,NA,KEYSTONE-CONEMAUGH PROJECTS LLC,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1321219774078,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,1.000000,94.000000,26.300000,0.000000,0.000000,0.000000,0.000000,0.000000,9017.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9138.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9138.300000,0.000000,9017.000000,121.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9138.300000,"",PRODUCTION,1.020000
